bugNumbers,changelist,client,date,description,reviewURL,reviewedBy,title,user
,6999103,cbot-production-cart-20fq2-hcwin-horizonagent,2019/04/03 17:54,"
CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 6997170 to 6998856 for hcwin on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hcwin/horizonagent.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 6997170 to 6998856 for hcwin on branch cart-20fq2.,sprabhu
,6996881,cbot-production-cart-20fq2-horizonagent-appblast,2019/04/03 02:40,"
CBOT: Automatic update of appblast/blast-20fq2 CLN from 12507a7d310646b9e0b49ce9e20b5a5c26ebf07e to 58c0119d9eb14637b7ddb5992bc70789a11e12cb for horizonagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonagent/appblast.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of appblast/blast-20fq2 CLN from 12507a7d310646b9e0b49ce9e20b5a5c26ebf07e to 58c0119d9eb14637b7ddb5992bc70789a11e12cb for horizonagent on branch cart-20fq2.,sprabhu
,6997242,cbot-production-cart-20fq2-hccrt-mobilelibs,2019/04/03 04:47,"
CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 6995047 to 6996881 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/mobilelibs.yaml

This change was made on behalf of qinz by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 6995047 to 6996881 for hccrt on branch cart-20fq2.,qinz
,7000414,cbot-production-cart-20fq2-hccrt-rde-rft-all,2019/04/04 02:24,"
CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 6998856 to 6999954 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/rde-rft-all.yaml

This change was made on behalf of moliver by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 6998856 to 6999954 for hccrt on branch cart-20fq2.,moliver
,6999103,cbot-production-cart-20fq2-hcwin-horizonagent,2019/04/03 17:54,"
CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 6997170 to 6998856 for hcwin on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hcwin/horizonagent.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 6997170 to 6998856 for hcwin on branch cart-20fq2.,sprabhu
,6991952,cbot-production-cart-20fq2-horizonagent-appblast,2019/04/01 18:04,"
CBOT: Automatic update of appblast/blast-20fq2 CLN from 3946331d395bfadce8e35801a4bca20902ff396d to a48990ddec630388bdf12d3ed04e0dd716ae3728 for horizonagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonagent/appblast.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of appblast/blast-20fq2 CLN from 3946331d395bfadce8e35801a4bca20902ff396d to a48990ddec630388bdf12d3ed04e0dd716ae3728 for horizonagent on branch cart-20fq2.,sprabhu
,6991939,cbot-production-cart-20fq2-hccrt-rde-rft-all,2019/04/01 17:54,"
CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 6989617 to 6991639 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/rde-rft-all.yaml

This change was made on behalf of moliver by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 6989617 to 6991639 for hccrt on branch cart-20fq2.,moliver
,6993567,cbot-production-cart-20fq2-hccrt-crtbora,2019/04/02 04:16,"
CBOT: Automatic update of crtbora/cart-20fq2 CLN from 6993064 to 6993161 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/crtbora.yaml

This change was made on behalf of zji by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of crtbora/cart-20fq2 CLN from 6993064 to 6993161 for hccrt on branch cart-20fq2.,zji
,6991952,cbot-production-cart-20fq2-horizonagent-appblast,2019/04/01 18:04,"
CBOT: Automatic update of appblast/blast-20fq2 CLN from 3946331d395bfadce8e35801a4bca20902ff396d to a48990ddec630388bdf12d3ed04e0dd716ae3728 for horizonagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonagent/appblast.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of appblast/blast-20fq2 CLN from 3946331d395bfadce8e35801a4bca20902ff396d to a48990ddec630388bdf12d3ed04e0dd716ae3728 for horizonagent on branch cart-20fq2.,sprabhu
,6995483,cbot-production-cart-20fq2-horizonagent-rde-rft-all,2019/04/02 17:46,"
CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 6993504 to 6995047 for horizonagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonagent/rde-rft-all.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 6993504 to 6995047 for horizonagent on branch cart-20fq2.,sprabhu
,6993320,cbot-production-cart-20fq2-horizonagent-appblast,2019/04/02 02:57,"
CBOT: Automatic update of appblast/blast-20fq2 CLN from a48990ddec630388bdf12d3ed04e0dd716ae3728 to bfca8aa6a531e57343c4159916d58fa00b6c10cc for horizonagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonagent/appblast.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of appblast/blast-20fq2 CLN from a48990ddec630388bdf12d3ed04e0dd716ae3728 to bfca8aa6a531e57343c4159916d58fa00b6c10cc for horizonagent on branch cart-20fq2.,sprabhu
,6993567,cbot-production-cart-20fq2-hccrt-crtbora,2019/04/02 04:16,"
CBOT: Automatic update of crtbora/cart-20fq2 CLN from 6993064 to 6993161 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/crtbora.yaml

This change was made on behalf of zji by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of crtbora/cart-20fq2 CLN from 6993064 to 6993161 for hccrt on branch cart-20fq2.,zji
,6995483,cbot-production-cart-20fq2-horizonagent-rde-rft-all,2019/04/02 17:46,"
CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 6993504 to 6995047 for horizonagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonagent/rde-rft-all.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 6993504 to 6995047 for horizonagent on branch cart-20fq2.,sprabhu
,7228175,p4client-nge-cart-20fq2,2019/06/27 22:15,"
Integrate 20190627 drop scanner 2.1.5.1 in hcwin

Fix bug 2373701

QA Notes: 
Testing Done: ",,,Integrate 20190627 drop scanner 2.1.5.1 in hcwin,nge
,7228175,p4client-nge-cart-20fq2,2019/06/27 22:15,"
Integrate 20190627 drop scanner 2.1.5.1 in hcwin

Fix bug 2373701

QA Notes: 
Testing Done: ",,,Integrate 20190627 drop scanner 2.1.5.1 in hcwin,nge
,7173639,eiglesias-hcwin-20fq2-hcwin,2019/06/05 22:38,"
Localization Horizon Windows Client 5.1 UI Drop5 ADML updates

final changes to ADML files

QA Notes: 
Testing Done: sandbox hcwin ",,,Localization Horizon Windows Client 5.1 UI Drop5 ADML updates,eiglesias
,7173639,eiglesias-hcwin-20fq2-hcwin,2019/06/05 22:38,"
Localization Horizon Windows Client 5.1 UI Drop5 ADML updates

final changes to ADML files

QA Notes: 
Testing Done: sandbox hcwin ",,,Localization Horizon Windows Client 5.1 UI Drop5 ADML updates,eiglesias
,7173639,eiglesias-hcwin-20fq2-hcwin,2019/06/05 22:38,"
Localization Horizon Windows Client 5.1 UI Drop5 ADML updates

final changes to ADML files

QA Notes: 
Testing Done: sandbox hcwin ",,,Localization Horizon Windows Client 5.1 UI Drop5 ADML updates,eiglesias
,7167684,cbot-production-cart-20fq2-horizonlinuxagent-horizonagent,2019/06/03 19:44,"
CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7166937 to 7167433 for horizonlinuxagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonlinuxagent/horizonagent.yaml

This change was made on behalf of zhiminl by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7166937 to 7167433 for horizonlinuxagent on branch cart-20fq2.,zhiminl
,7228175,p4client-nge-cart-20fq2,2019/06/27 22:15,"
Integrate 20190627 drop scanner 2.1.5.1 in hcwin

Fix bug 2373701

QA Notes: 
Testing Done: ",,,Integrate 20190627 drop scanner 2.1.5.1 in hcwin,nge
,7167636,phwin10_cart-20fq2,2019/06/03 19:24,"
[hcwin]Fix bug 2345378 -  Update OSL in WinCDK 5.1

QA Notes: 
Testing Done: Sandboxed ",,,[hcwin]Fix bug 2345378 -  Update OSL in WinCDK 5.1,jjliu
,7159898,cbot-production-cart-20fq2-hccrt-mobilelibs,2019/05/31 04:51,"
CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7158150 to 7159439 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/mobilelibs.yaml

This change was made on behalf of qinz by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7158150 to 7159439 for hccrt on branch cart-20fq2.,qinz
,7158570,phwin10_cart-20fq2,2019/05/30 19:19,"
[hcwin]Fix bug 2345378 - Update OSL for client 5.1

QA Notes: 
Testing Done: Sandboxed ",,,[hcwin]Fix bug 2345378 - Update OSL for client 5.1,jjliu
,7159545,cbot-production-cart-20fq2-hcwin-windows-installkit,2019/05/31 02:35,"
CBOT: Automatic update of windows-installkit/master CLN from c14dfc74d29700783a8028b3d4aeb05a3e09d68b to f01005c5f1b0415236cab8982ad58d563b1dce27 for hcwin on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hcwin/windows-installkit.yaml

This change was made on behalf of keerthi by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of windows-installkit/master CLN from c14dfc74d29700783a8028b3d4aeb05a3e09d68b to f01005c5f1b0415236cab8982ad58d563b1dce27 for hcwin on branch cart-20fq2.,keerthi
,7159898,cbot-production-cart-20fq2-hccrt-mobilelibs,2019/05/31 04:51,"
CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7158150 to 7159439 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/mobilelibs.yaml

This change was made on behalf of qinz by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7158150 to 7159439 for hccrt on branch cart-20fq2.,qinz
,7158392,cbot-production-cart-20fq2-horizonlinuxagent-horizonagent,2019/05/30 17:50,"
CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7156404 to 7158150 for horizonlinuxagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonlinuxagent/horizonagent.yaml

This change was made on behalf of zhiminl by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7156404 to 7158150 for horizonlinuxagent on branch cart-20fq2.,zhiminl
,7158392,cbot-production-cart-20fq2-horizonlinuxagent-horizonagent,2019/05/30 17:50,"
CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7156404 to 7158150 for horizonlinuxagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonlinuxagent/horizonagent.yaml

This change was made on behalf of zhiminl by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7156404 to 7158150 for horizonlinuxagent on branch cart-20fq2.,zhiminl
,7158392,cbot-production-cart-20fq2-horizonlinuxagent-horizonagent,2019/05/30 17:50,"
CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7156404 to 7158150 for horizonlinuxagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonlinuxagent/horizonagent.yaml

This change was made on behalf of zhiminl by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7156404 to 7158150 for horizonlinuxagent on branch cart-20fq2.,zhiminl
,7156576,cbot-production-cart-20fq2-horizonlinuxagent-horizonagent,2019/05/30 04:59,"
CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7155559 to 7156266 for horizonlinuxagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonlinuxagent/horizonagent.yaml

This change was made on behalf of zhiminl by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7155559 to 7156266 for horizonlinuxagent on branch cart-20fq2.,zhiminl
,7156266,cbot-production-cart-20fq2-horizonagent-rde-rft-all,2019/05/30 03:04,"
CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 7154856 to 7155983 for horizonagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonagent/rde-rft-all.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 7154856 to 7155983 for horizonagent on branch cart-20fq2.,sprabhu
,7152948,cbot-production-cart-20fq2-hccrt-mobilelibs,2019/05/29 04:35,"
CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7150879 to 7152636 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/mobilelibs.yaml

This change was made on behalf of qinz by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7150879 to 7152636 for hccrt on branch cart-20fq2.,qinz
,7155890,cbot-production-cart-20fq2-horizonlinuxagent-horizonagent,2019/05/30 01:07,"
CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7155009 to 7155559 for horizonlinuxagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonlinuxagent/horizonagent.yaml

This change was made on behalf of zhiminl by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7155009 to 7155559 for horizonlinuxagent on branch cart-20fq2.,zhiminl
,7156576,cbot-production-cart-20fq2-horizonlinuxagent-horizonagent,2019/05/30 04:59,"
CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7155559 to 7156266 for horizonlinuxagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonlinuxagent/horizonagent.yaml

This change was made on behalf of zhiminl by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7155559 to 7156266 for horizonlinuxagent on branch cart-20fq2.,zhiminl
,7152948,cbot-production-cart-20fq2-hccrt-mobilelibs,2019/05/29 04:35,"
CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7150879 to 7152636 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/mobilelibs.yaml

This change was made on behalf of qinz by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7150879 to 7152636 for hccrt on branch cart-20fq2.,qinz
,7152636,agent-20fq2,2019/05/29 02:52,"
[LinuxVDI][Disconnect]disconnect will not logoff is it arrives after another startSession

disconnect process
after agent receive ‘notifyVNCDisconnection’ message from mks
agent will start the disconnect process.
if disconnectTimeout confined in broker is not never, at the end of disconnect process, agent will startLogOffSessionTimer.

startSession process
a) 
do sth
stopPendingSessionTimer();
stopLogoffSessionTimer();
b) do sth
c) startPendingSessionTimer();

If disconnect session timeout, disconnect process comes in b before c.
Then after c, we will get a logOffTimer and a pendingSessionTimer.
add additional stopLogoffSessionTimer() before startPendingSessionTimer() in c.
Also, in disconnect callback we check the vuath.
If the vauth token is not the latest one, means a new session already
started. For this kind of case, we will not start logoff timer

QA Notes: 
Testing Done: local test done on u1804
Documentation Notes: 
Bug Number: 2347885
Reviewed by: ksong
Approved by: ksong
Mailto: 
Review URL: ",,,[LinuxVDI][Disconnect]disconnect will not logoff is it arrives after another startSession,songyu
,7151100,cbot-production-cart-20fq2-horizonlinuxagent-horizonagent,2019/05/28 17:56,"
CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7150687 to 7150879 for horizonlinuxagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonlinuxagent/horizonagent.yaml

This change was made on behalf of zhiminl by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7150687 to 7150879 for horizonlinuxagent on branch cart-20fq2.,zhiminl
,7151100,cbot-production-cart-20fq2-horizonlinuxagent-horizonagent,2019/05/28 17:56,"
CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7150687 to 7150879 for horizonlinuxagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonlinuxagent/horizonagent.yaml

This change was made on behalf of zhiminl by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7150687 to 7150879 for horizonlinuxagent on branch cart-20fq2.,zhiminl
,7151100,cbot-production-cart-20fq2-horizonlinuxagent-horizonagent,2019/05/28 17:56,"
CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7150687 to 7150879 for horizonlinuxagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonlinuxagent/horizonagent.yaml

This change was made on behalf of zhiminl by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7150687 to 7150879 for horizonlinuxagent on branch cart-20fq2.,zhiminl
,7149061,cbot-production-cart-20fq2-hccrt-crtbora,2019/05/28 04:04,"
CBOT: Automatic update of crtbora/cart-20fq2 CLN from 7146181 to 7148381 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/crtbora.yaml

This change was made on behalf of zji by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of crtbora/cart-20fq2 CLN from 7146181 to 7148381 for hccrt on branch cart-20fq2.,zji
,7148823,cbot-production-cart-20fq2-horizonagent-appblast,2019/05/28 02:41,"
CBOT: Automatic update of appblast/blast-20fq2 CLN from e59d05149a38cafad713102d0ef1493387f52604 to 7f2116dd46e0afa742313ca512451f7f4928c007 for horizonagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonagent/appblast.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of appblast/blast-20fq2 CLN from e59d05149a38cafad713102d0ef1493387f52604 to 7f2116dd46e0afa742313ca512451f7f4928c007 for horizonagent on branch cart-20fq2.,sprabhu
,7149061,cbot-production-cart-20fq2-hccrt-crtbora,2019/05/28 04:04,"
CBOT: Automatic update of crtbora/cart-20fq2 CLN from 7146181 to 7148381 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/crtbora.yaml

This change was made on behalf of zji by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of crtbora/cart-20fq2 CLN from 7146181 to 7148381 for hccrt on branch cart-20fq2.,zji
,7148161,cbot-production-cart-20fq2-horizonagent-cayman_vespa,2019/05/27 22:46,"
CBOT: Automatic update of cayman_vespa/vmware-m10 CLN from 468d9793d0c8fbf9d213dffd35334a6894e1ab24 to 5106b45e70119fcc9b829dc33537b5f97704d2e8 for horizonagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonagent/cayman_vespa.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of cayman_vespa/vmware-m10 CLN from 468d9793d0c8fbf9d213dffd35334a6894e1ab24 to 5106b45e70119fcc9b829dc33537b5f97704d2e8 for horizonagent on branch cart-20fq2.,sprabhu
,7148443,cbot-production-cart-20fq2-hcwin-horizonagent,2019/05/28 00:49,"
CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7147608 to 7148161 for hcwin on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hcwin/horizonagent.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7147608 to 7148161 for hcwin on branch cart-20fq2.,sprabhu
,7148161,cbot-production-cart-20fq2-horizonagent-cayman_vespa,2019/05/27 22:46,"
CBOT: Automatic update of cayman_vespa/vmware-m10 CLN from 468d9793d0c8fbf9d213dffd35334a6894e1ab24 to 5106b45e70119fcc9b829dc33537b5f97704d2e8 for horizonagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonagent/cayman_vespa.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of cayman_vespa/vmware-m10 CLN from 468d9793d0c8fbf9d213dffd35334a6894e1ab24 to 5106b45e70119fcc9b829dc33537b5f97704d2e8 for horizonagent on branch cart-20fq2.,sprabhu
,7148161,cbot-production-cart-20fq2-horizonagent-cayman_vespa,2019/05/27 22:46,"
CBOT: Automatic update of cayman_vespa/vmware-m10 CLN from 468d9793d0c8fbf9d213dffd35334a6894e1ab24 to 5106b45e70119fcc9b829dc33537b5f97704d2e8 for horizonagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonagent/cayman_vespa.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of cayman_vespa/vmware-m10 CLN from 468d9793d0c8fbf9d213dffd35334a6894e1ab24 to 5106b45e70119fcc9b829dc33537b5f97704d2e8 for horizonagent on branch cart-20fq2.,sprabhu
,7147593,cbot-production-cart-20fq2-hccrt-rde-rft-all,2019/05/27 17:53,"
CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 7146269 to 7147453 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/rde-rft-all.yaml

This change was made on behalf of moliver by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 7146269 to 7147453 for hccrt on branch cart-20fq2.,moliver
,7147593,cbot-production-cart-20fq2-hccrt-rde-rft-all,2019/05/27 17:53,"
CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 7146269 to 7147453 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/rde-rft-all.yaml

This change was made on behalf of moliver by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 7146269 to 7147453 for hccrt on branch cart-20fq2.,moliver
,7147593,cbot-production-cart-20fq2-hccrt-rde-rft-all,2019/05/27 17:53,"
CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 7146269 to 7147453 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/rde-rft-all.yaml

This change was made on behalf of moliver by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 7146269 to 7147453 for hccrt on branch cart-20fq2.,moliver
,7146585,cbot-production-cart-20fq2-hccrt-mobilelibs,2019/05/27 04:54,"
CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7145194 to 7146269 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/mobilelibs.yaml

This change was made on behalf of qinz by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7145194 to 7146269 for hccrt on branch cart-20fq2.,qinz
,7146585,cbot-production-cart-20fq2-hccrt-mobilelibs,2019/05/27 04:54,"
CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7145194 to 7146269 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/mobilelibs.yaml

This change was made on behalf of qinz by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7145194 to 7146269 for hccrt on branch cart-20fq2.,qinz
,7146269,cbot-production-cart-20fq2-horizonagent-appblast,2019/05/27 02:29,"
CBOT: Automatic update of appblast/blast-20fq2 CLN from 897bdd89767fdaf5fad501140336f23069708b77 to 850b543f63f1949f08f54a776479dc477a09b758 for horizonagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonagent/appblast.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of appblast/blast-20fq2 CLN from 897bdd89767fdaf5fad501140336f23069708b77 to 850b543f63f1949f08f54a776479dc477a09b758 for horizonagent on branch cart-20fq2.,sprabhu
,7145301,cbot-production-cart-20fq2-hccrt-mobilelibs,2019/05/26 17:45,"
CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7143974 to 7145194 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/mobilelibs.yaml

This change was made on behalf of qinz by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7143974 to 7145194 for hccrt on branch cart-20fq2.,qinz
,7145301,cbot-production-cart-20fq2-hccrt-mobilelibs,2019/05/26 17:45,"
CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7143974 to 7145194 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/mobilelibs.yaml

This change was made on behalf of qinz by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7143974 to 7145194 for hccrt on branch cart-20fq2.,qinz
,7145301,cbot-production-cart-20fq2-hccrt-mobilelibs,2019/05/26 17:45,"
CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7143974 to 7145194 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/mobilelibs.yaml

This change was made on behalf of qinz by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7143974 to 7145194 for hccrt on branch cart-20fq2.,qinz
